index,study,version,doi,field_start,field_end,sample,n_participation,p_participation,access_panel,ostwest,wei4_mz,wei4_on,wei5_mz,wei5_on,lfdn,lfdn09,lfdn13,kpx_2280,kpx_2280flag,kpx_2291flag,kpx_2290s,kpx_2290flag,kp12_2601,kp12_010,kp12_011a,kp12_011b,kp12_011c,kp12_170,kp12_190aa,kp12_190ab,kp12_190ba,kp12_190bb,kp12_911,kp12_780,kp12_770,kp12_820,kp12_810,kp12_430a,kp12_430b,kp12_430c,kp12_430d,kp12_430e,kp12_430f,kp12_430i,kp12_730,kp12_731a,kp12_731b,kp12_731c,kp12_850a,kp12_850b,kp12_870a,kp12_870b,kp12_1285,kp12_2880bf,kp12_2880ar,kp12_2880u,kp12_2880ak,kp12_2880bt,kp12_1287,kp12_050a,kp12_050e,kp12_050h,kp12_050k,kp12_050l,kp12_050q,kp12_4380,kp12_4390aa,kp12_4390ab,kp12_4390ba,kp12_4390bb,kp12_4480,kp12_4490aa,kp12_4490ab,kp12_4490ba,kp12_4490bb,kp12_4580,kp12_4590aa,kp12_4590ab,kp12_4590ba,kp12_4590bb,kp12_4541,kp12_4542a,kp12_4542b,kp12_4542c,kp12_650y2,kp12_650z2,kp12_650a2,kp12_650b2,kp12_650c2,kp12_650a,kp12_650s,kp12_650v,kp12_650j1,kp12_650y,kp12_650c,kp12_650k1,kp12_650l1,kp12_650x1,kp12_650n1,kp12_650o1,kp12_650b1,kp12_650w,kp12_2880as,kp12_2880w,kp12_2880j,kp12_2880at,kp12_1290,kp12_1090,kp12_1130,kp12_1490a,kp12_1490b,kp12_1490c,kp12_1490d,kp12_1490e,kp12_1490f,kp12_1490i,kp12_1500,kp12_020,kp12_160a,kp12_160b,kp12_160j,kp12_160k,kp12_160o,kp12_160p,kp12_160q,kp12_050c,kp12_050g,kp12_050j,kp12_060e,kp12_060f,kp12_060g,kp12_060i,kp12_060j,kp12_060k,kp12_5021,kp12_5020,kp12_060b,kp12_060d,kp12_060h,kp12_2250,kp12_2270,kp12_1570g,kp12_1570h,kp12_1570i,kp12_2090a,kp12_2090b,kp12_2100,kp12_2095a,kp12_2095b,kp12_2101,kp12_1631,kp12_4240,kp12_participation,kp12_interrupt,kp12_dispcode,kp12_intstatus,kp12_group,kp12_modus,kp12_speederindex,kp12_lastpage,kp12_duration,kp12_device,kp12_smartphone,kp12_tablet,kp12_datetime,kp12_date_of_last_access,p_numinv2,p_numcpl2,p_numstr2,p_numinv3,p_numcpl3,p_numstr3,p_numinv2_2,p_numcpl2_2,p_numstr2_2,p_numinv3_2,p_numcpl3_2,p_numstr3_2,filename,wave_number,education_level,leaning_party,education_clause,gender,age,age_group,first_most_imp,kp12_840_c1,kp12_840_c1_str
982,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,4,9,0-0-0-0-a1-1-1-1-1-1-1-1-1,0,Westdeutschland,,,2.1139138,1.2176006,18993,-97,-97,2,3,3,1955 und frueher,3,5,3,2,3,3,1,322,322,322,322,11,3,2,3,2,7,7,5,9,1,1,11,4,3,3,2,322,322,322,322,-98,4,3,2,1,5,4,1,1,2,3,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,1,7,6,11,7,7,7,1,7,3,5,5,5,3,2,1,3,5,3,7,3,3,2,4,1,1,6,7,5,2,2,3,2,3,1,5,5,5,3,1,2,3,5,5,5,5,4,1,5,3,5,4,5,5,3,322,322,2,5,5,3,6,2,1,0,31,1,1,0,1.1887472,136629,929,11,0,0,2019-11-06 12:23:12,2019-11-06 12:38:42,-99,-99,-99,-99,-99,-99,71,12,56,37,6,30,ZA6838_w12_sA_v6-0-0.dta,12,3.0,die AfD,mit einem Realschulabschluss,weiblich,64.0,55+,Asylpolitik,36.0,Migration und Integration
256,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,2,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.44323775,0.5139124,0.45846897,0.53075224,6080,-97,134,1,2,2,1960,2,8,2,2,2,3,1,6,6,6,6,1,4,3,2,2,5,3,8,1,10,8,1,5,5,2,8,6,6,6,6,1,5,2,1,3,5,1,3,3,3,4,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,8,4,7,1,8,1,3,8,6,3,6,-71,9,3,3,5,5,2,6,2,8,9,3,7,2,1,11,3,2,4,5,3,5,4,4,4,5,5,5,1,1,3,4,3,3,4,4,2,3,3,3,4,3,3,3,6,6,2,808,808,-97,8,2,1,0,31,1,1,0,1.3803912,136629,1186,9,0,0,2019-11-08 12:12:34,2019-11-08 12:32:20,158,63,202,32,10,38,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,5.0,die Grünen,mit Abitur,männlich,59.0,55+,das Auseinanderklaffen zwischen arm und reich,30.0,Soziale Gerechtigkeit
3478,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,4,8,0-0-0-0-a1-1-1-1-1-1-0-1-1,0,Westdeutschland,,,,,20092,-97,-97,2,3,3,1955 und frueher,3,9,4,4,4,4,1,7,7,7,7,1,2,5,2,2,6,6,6,6,6,9,1,7,6,6,6,809,809,809,809,1,3,2,3,3,3,3,3,3,2,2,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,8,6,8,1,9,6,6,-71,6,6,6,6,6,4,2,4,3,5,4,3,7,8,6,7,6,1,11,3,2,3,3,3,3,3,3,3,4,4,5,3,4,3,3,4,5,3,3,3,3,2,2,3,4,5,5,7,7,3,808,808,-97,5,2,1,0,31,1,1,0,0.8241892,136629,596,11,0,0,2019-11-11 06:13:38,2019-11-11 06:23:34,-99,-99,-99,-99,-99,-99,199,56,194,52,18,55,ZA6838_w12_sA_v6-0-0.dta,12,2.0,Die Linke,mit einem Hauptschulabschluss,weiblich,64.0,55+,momentan der klimaschutz,46.0,Klimapolitik
3251,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,4,9,0-0-0-0-a1-1-1-1-1-1-1-1-1,0,Westdeutschland,,,0.5226784,0.52765095,20053,-97,-97,2,3,3,1969,3,6,1,2,2,2,1,801,801,7,7,1,5,2,2,3,6,6,6,2,2,8,2,6,6,6,6,808,808,808,808,1,4,2,1,5,4,1,2,2,4,4,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,7,5,9,3,11,2,2,2,2,2,2,-71,8,4,4,5,4,2,6,2,11,11,3,6,6,2,11,1,2,4,4,4,1,1,4,3,4,4,3,1,2,4,3,2,4,3,3,5,4,3,2,5,3,2,2,801,801,2,7,7,2,7,2,1,0,31,1,1,0,1.4299726,136629,1498,11,0,0,2019-11-09 09:27:25,2019-11-09 09:52:23,-99,-99,-99,-99,-99,-99,228,10,62,64,6,29,ZA6838_w12_sA_v6-0-0.dta,12,4.0,eine Kleinpartei,mit Fachhochschulreife,weiblich,50.0,45-54,Ungerechtigkeit auseinander drifften Arm und Reich.,30.0,Soziale Gerechtigkeit
7126,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,11,1-1-1-1-1-1-0-1-1-1-1-1,0,Ostdeutschland,,,,,11793,-97,-97,1,1,1,1962,1,16,2,2,2,4,1,322,322,322,322,10,3,2,4,1,1,2,1,4,1,4,10,1,1,2,1,322,322,322,322,1,3,5,5,1,3,4,1,1,3,4,3,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,1,322,322,322,322,3,4,4,1,5,5,5,8,5,1,5,1,9,7,2,2,1,2,1,2,2,1,4,1,4,4,4,4,6,3,5,2,6,1,1,8,8,3,2,1,3,2,2,1,3,4,5,5,2,3,3,3,3,4,3,1,2,3,3,4,4,4,3,3,322,322,2,808,808,-97,8,3,1,0,31,1,1,0,1.1869869,136629,1011,11,0,0,2019-11-05 16:06:33,2019-11-05 16:23:24,171,81,218,36,20,56,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,die AfD,mit einem Realschulabschluss,männlich,57.0,55+,Mikration,36.0,Migration und Integration
3015,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Ostdeutschland,0.7444807,0.4279877,0.80161715,0.46297303,15826,-97,-97,1,1,1,1957,1,13,1,1,3,3,1,322,322,322,322,11,3,2,2,2,1,6,2,8,1,10,10,1,1,3,1,7,7,322,322,1,5,3,4,1,5,1,1,1,5,3,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,1,11,1,4,11,1,7,3,9,1,1,1,1,3,1,5,5,1,1,3,5,7,1,8,1,1,10,8,2,1,4,1,3,1,2,4,5,5,5,1,2,5,5,5,3,2,1,3,5,4,1,5,5,3,2,808,808,-97,-97,-97,-97,8,1,1,0,31,1,1,0,1.3681271,136629,1137,11,0,0,2019-11-05 15:55:11,2019-11-05 16:14:08,55,29,60,51,27,56,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,keine Partei,mit einem Realschulabschluss,männlich,62.0,55+,Soziale Ungerechtigkeit,30.0,Soziale Gerechtigkeit
2325,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Ostdeutschland,0.8042218,0.98768264,0.7942136,0.98251975,5144,-97,-97,1,1,1,1975,1,14,5,5,5,5,5,-97,-97,-97,-97,6,5,1,2,5,6,6,6,6,6,6,6,1,6,6,6,808,808,-97,-97,1,5,3,1,1,2,1,1,1,1,3,1,4,-97,-97,-97,-97,-97,2,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,6,-71,-71,6,6,6,6,-71,-71,6,-71,-71,-71,5,5,5,5,1,4,1,5,6,5,-98,4,4,6,6,1,1,1,1,1,1,1,2,5,5,5,3,2,4,2,2,2,1,1,1,1,1,1,5,2,4,3,808,808,-97,-97,-97,-97,6,1,1,0,31,1,1,0,1.3155956,136629,1199,11,0,0,2019-11-06 08:33:23,2019-11-06 08:53:22,240,98,292,51,17,62,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,4.0,keine Partei,mit Fachhochschulreife,männlich,44.0,35-44,Abgrenzung der Parteien zur Bevölkerung,11.0,Parteienkritik allgemein
8100,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,11,1-1-1-1-1-1-1-1-0-1-1-1,0,Westdeutschland,,,,,8727,-97,-97,1,1,1,1955 und frueher,1,8,1,1,1,2,1,322,322,322,322,11,2,3,3,1,4,6,2,7,1,1,10,1,2,3,1,322,322,322,322,1,1,5,3,1,4,5,1,1,5,5,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,1,7,1,10,6,2,2,1,10,3,1,2,1,3,1,2,4,7,3,6,4,6,2,7,1,1,7,7,5,3,3,5,4,2,2,5,4,5,5,1,1,1,4,2,5,5,5,1,3,2,3,3,4,4,4,322,322,2,5,5,3,8,2,1,0,31,1,1,0,1.1398411,136629,898,11,0,0,2019-11-05 18:54:44,2019-11-05 19:09:42,209,49,187,50,17,47,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,5.0,die AfD,mit Abitur,männlich,64.0,55+,Asylantenflut,36.0,Migration und Integration
4626,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,10,1-1-1-1-1-1-1-1-0-0-1-1,0,Westdeutschland,,,,,15415,-97,-97,2,1,1,1969,1,1,5,5,5,5,3,-98,-98,-98,-98,1,2,5,3,3,3,3,6,6,6,6,1,3,3,3,3,808,808,-97,-97,1,3,2,3,3,3,3,3,2,1,1,3,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,4,4,3,-71,6,3,-71,6,3,4,6,-71,-71,3,3,3,3,4,5,7,-98,-98,-98,-98,-98,-98,-98,-98,3,4,4,4,4,3,3,4,3,3,3,3,2,2,4,4,3,3,3,2,3,3,3,4,3,4,3,808,808,-97,-97,-97,-97,8,3,1,0,31,1,1,0,1.3649999,136629,1546,2,1,0,2019-11-10 16:10:30,2019-11-10 16:36:16,208,39,209,49,8,54,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,keine Partei,mit einem Realschulabschluss,weiblich,50.0,45-54,Ausländerpolitik,36.0,Migration und Integration
1864,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Ostdeutschland,0.6046202,0.60983276,0.62463474,0.62834775,16950,-97,-97,2,1,1,1968,1,12,3,4,3,5,1,801,237,801,237,6,2,2,2,2,4,4,4,4,4,7,1,5,5,5,5,7,7,7,7,1,4,3,2,3,4,3,2,2,4,3,4,4,1,801,801,801,237,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,9,7,-71,1,9,3,1,-71,3,2,3,-71,-71,5,2,4,4,5,5,7,6,6,5,5,5,3,9,6,3,3,3,4,4,3,3,4,3,4,2,4,4,3,2,3,4,4,1,3,3,4,3,3,3,4,4,7,7,3,801,237,3,8,1,1,0,31,1,1,0,0.8837344,136629,680,11,0,0,2019-11-06 20:53:44,2019-11-06 21:05:05,207,67,208,53,19,53,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,Die Linke,mit einem Realschulabschluss,weiblich,51.0,45-54,Altersarmut,31.0,Armut
3690,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.8674425,0.48938885,0.92239845,0.5176974,17714,-97,-97,2,1,1,1955 und frueher,1,8,3,3,3,3,1,1,1,1,1,1,2,2,2,1,9,9,8,7,9,3,1,8,9,9,8,6,6,6,6,1,5,1,2,3,5,2,2,3,3,3,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,9,5,-71,1,4,8,8,6,4,4,7,-71,-71,3,5,3,3,3,2,3,5,5,4,4,5,1,11,6,2,3,4,4,4,3,3,4,5,5,5,1,1,3,4,3,5,3,4,4,4,3,3,2,5,4,5,1,2,2,6,6,3,6,2,1,0,31,1,1,0,1.4151431,136629,1358,7,0,1,2019-11-10 20:00:08,2019-11-10 20:22:46,80,39,79,59,32,59,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,die CDU/CSU,mit einem Realschulabschluss,weiblich,64.0,55+,Umweltschutz,45.0,Umweltpolitik
829,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,1.4760001,1.7004384,1.4448472,1.6622428,3720,-97,-97,2,1,1,1962,1,8,4,3,3,2,2,322,322,322,322,11,4,2,4,1,1,2,1,1,1,2,11,1,1,1,1,322,322,322,322,1,5,1,1,2,5,1,1,1,4,4,2,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,1,1,1,9,5,1,2,1,1,1,1,1,1,2,1,5,5,4,4,7,1,2,1,2,1,1,7,7,4,1,2,2,4,3,1,3,5,5,5,1,1,4,5,5,5,3,5,2,3,3,3,5,3,5,4,808,808,-97,-97,-97,-97,8,1,1,0,31,1,1,0,1.4255631,136629,1598,11,0,0,2019-11-05 22:09:11,2019-11-05 22:35:49,214,139,283,77,66,105,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,2.0,keine Partei,mit einem Hauptschulabschluss,weiblich,57.0,55+,Flüchtlinge,36.0,Migration und Integration
7034,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.8674425,0.48938885,0.92239845,0.5176974,3613,-97,-97,2,1,1,1955 und frueher,1,9,2,2,2,3,1,801,237,801,209,1,4,3,3,1,5,6,4,1,2,6,1,6,5,6,3,808,808,801,237,1,5,2,1,3,5,1,1,1,3,3,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,6,2,6,1,9,6,7,1,1,1,1,1,1,3,5,5,3,1,4,7,8,7,4,8,4,3,11,4,3,3,3,2,3,1,3,1,5,5,5,1,1,3,3,3,3,4,2,3,3,3,5,5,1,3,3,801,237,2,801,209,2,8,1,1,1,32,1,1,0,1.4128199,136629,-99,11,0,0,2019-11-05 23:03:58,2019-11-06 03:04:22,217,60,196,57,17,53,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,eine Kleinpartei,mit einem Realschulabschluss,weiblich,64.0,55+,Altersarmut,31.0,Armut
9265,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Ostdeutschland,0.51839876,0.59434444,0.5479003,0.6320405,8233,-97,-97,1,1,1,1964,1,14,3,3,3,3,1,322,322,322,322,11,3,2,3,2,1,1,1,1,1,1,8,2,1,1,1,808,808,808,808,1,5,3,4,1,5,3,1,2,3,3,5,4,-97,-97,-97,-97,-97,1,322,322,322,322,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,1,1,1,7,6,2,1,1,1,1,1,1,1,5,1,5,5,4,6,7,6,6,5,6,6,3,8,6,3,3,3,2,3,2,1,4,5,5,5,1,4,5,5,3,4,3,1,5,5,2,4,4,3,5,4,322,322,3,808,808,-97,8,2,1,0,31,1,1,0,0.8784317,136629,626,11,0,0,2019-11-06 12:16:28,2019-11-06 12:26:54,140,36,133,27,11,29,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,3.0,die AfD,mit einem Realschulabschluss,männlich,55.0,55+,rente,35.0,Rente und Demographischer Wandel
1111,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,4,3,0-0-0-0-a1-1-0-0-0-0-0-0-1,0,Ostdeutschland,,,,,19219,-97,-97,2,3,3,1961,3,11,3,3,3,3,1,-98,-98,-98,-98,1,4,3,3,2,6,6,6,6,6,6,1,8,8,8,8,808,808,808,808,1,4,1,3,3,4,2,3,3,2,3,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,6,6,6,6,6,6,6,6,6,6,-71,-71,-71,4,3,4,4,4,4,6,4,4,4,4,4,1,11,2,3,4,4,4,4,4,3,4,3,3,4,2,3,2,4,4,3,4,4,4,4,3,4,4,5,5,5,808,808,-97,-97,-97,-97,8,2,1,0,31,1,1,0,1.1326365,136629,833,11,0,0,2019-11-06 16:47:08,2019-11-06 17:01:01,-99,-99,-99,-99,-99,-99,194,45,196,53,15,57,ZA6838_w12_sA_v6-0-0.dta,12,3.0,keine Partei,mit einem Realschulabschluss,weiblich,58.0,55+,weiß nicht,-98.0,weiß nicht
4810,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,8,1-1-1-0-1-0-0-1-1-0-1-1,0,Ostdeutschland,,,,,295,-97,-97,2,1,1,1961,1,6,4,3,4,3,1,801,151,801,151,1,2,5,3,3,1,1,4,1,7,1,1,1,1,1,3,808,808,808,808,1,5,1,1,5,3,1,1,1,3,4,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,5,1,7,1,3,1,1,5,1,1,3,1,5,3,5,5,3,1,4,4,10,11,6,6,4,-99,11,1,4,3,3,3,3,3,2,3,4,3,-99,4,2,3,5,5,3,2,2,3,5,2,5,3,3,4,3,801,151,-99,808,808,-97,6,1,1,0,31,1,1,0,1.3572223,136629,1876,11,0,0,2019-11-07 11:53:23,2019-11-07 12:24:39,195,36,142,42,8,32,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,5.0,eine Kleinpartei,mit Abitur,weiblich,58.0,55+,Klimaschutz,46.0,Klimapolitik
2887,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,10,1-1-1-1-1-1-1-1-1-0-0-1,0,Westdeutschland,,,,,3617,-97,-97,2,1,1,1996,1,3,3,3,2,3,1,6,6,6,6,1,3,2,3,1,4,2,5,6,10,2,1,3,3,2,7,808,808,808,808,1,4,3,2,3,5,1,1,1,2,3,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,3,6,-71,1,7,2,6,-71,-71,1,7,-71,3,2,4,5,4,1,2,6,3,2,6,4,5,1,11,7,3,3,3,4,4,2,1,4,2,4,3,2,1,4,4,5,3,5,5,3,4,2,4,4,5,5,4,6,6,2,808,808,-97,8,3,1,0,31,1,1,0,1.4210043,136629,2294,2,1,0,2019-11-07 12:19:59,2019-11-07 12:58:13,50,21,60,32,14,41,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,5.0,die Grünen,mit Abitur,weiblich,23.0,18-24,Das Ungleichgewicht zwischen Arm und reich,30.0,Soziale Gerechtigkeit
2362,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,3,12,1-1-1-1-1-1-1-1-1-1-1-1,0,Westdeutschland,0.44323775,0.5139124,0.45846897,0.53075224,8754,-97,-97,1,1,1,1961,1,5,1,2,1,3,1,801,209,801,209,2,2,4,2,3,2,1,2,1,7,7,1,1,2,1,3,801,209,7,7,1,5,1,1,3,4,1,2,2,4,4,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,3,2,-71,1,5,1,1,8,2,2,2,4,6,4,4,5,3,1,7,1,8,9,5,8,4,3,11,3,3,3,4,3,2,1,4,5,4,5,5,1,1,3,1,4,4,2,3,2,2,1,4,2,1,3,3,801,209,1,6,6,3,8,1,1,0,31,1,1,0,0.71149254,136629,539,11,0,0,2019-11-06 06:19:37,2019-11-06 06:28:36,167,73,205,39,16,51,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,5.0,eine Kleinpartei,mit Abitur,männlich,58.0,55+,Klimawandel,46.0,Klimapolitik
2069,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,4,9,0-0-0-0-a1-1-1-1-1-1-1-1-1,0,Westdeutschland,,,1.4448472,1.6622428,19534,-97,-97,2,3,3,1959,3,5,3,3,3,3,1,-99,-99,-98,-98,6,4,4,3,2,3,6,2,4,1,3,2,2,2,4,1,808,808,808,808,1,4,2,3,2,5,4,1,1,2,3,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,2,7,6,2,9,6,7,8,2,1,2,2,3,3,2,3,4,4,4,7,5,4,6,6,7,4,2,6,2,3,4,4,4,3,3,4,3,4,4,1,2,3,5,4,5,3,2,3,3,3,3,3,4,3,3,7,7,3,801,215,3,8,1,1,0,31,1,1,0,1.4452782,136629,1433,11,0,0,2019-11-13 09:01:15,2019-11-13 09:25:08,-99,-99,-99,-99,-99,-99,104,23,68,54,20,56,ZA6838_w12_sA_v6-0-0.dta,12,2.0,Die Linke,mit einem Hauptschulabschluss,weiblich,60.0,55+,Rente,35.0,Rente und Demographischer Wandel
2989,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,4,9,0-0-0-0-a1-1-1-1-1-1-1-1-1,0,Westdeutschland,,,0.6645774,0.82506454,19829,-97,-97,1,3,3,1983,3,1,2,2,2,2,1,322,322,322,322,11,4,2,3,1,1,1,1,1,1,1,11,1,1,1,1,322,322,322,322,1,2,2,4,1,3,3,1,1,1,1,1,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,1,1,1,9,6,1,1,8,6,1,1,1,1,3,1,3,3,4,4,7,2,2,2,3,1,1,6,9,4,1,3,3,3,2,1,4,5,5,3,4,4,4,5,5,5,5,3,2,4,5,4,5,3,3,3,322,322,1,808,808,-97,8,1,1,0,31,1,1,0,1.1941146,136629,951,11,0,0,2019-11-05 21:05:17,2019-11-05 21:21:08,-99,-99,-99,-99,-99,-99,22,14,38,22,14,38,ZA6838_w12_sA_v6-0-0.dta,12,5.0,die AfD,mit Abitur,männlich,36.0,35-44,kriminalität,17.0,Kriminalität und Gewalt
5165,6838,6-0-0 (2023-05-04),doi:10.4232/1.14114,2019-11-05,2019-11-19,2,11,1-1-0-1-1-1-1-1-1-1-1-1,0,Westdeutschland,,,1.4448472,1.6622428,10283,-97,2667,2,2,2,1964,2,5,5,5,5,5,5,-97,-97,-97,-97,11,4,2,2,2,1,1,1,1,1,1,11,1,1,1,1,808,808,808,808,1,4,2,2,2,1,2,1,1,1,1,5,4,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,1,1,1,1,1,1,1,-71,-71,1,-71,-71,1,1,1,1,1,1,1,7,-98,-98,-98,-98,-98,-98,-98,-98,4,1,3,2,1,1,1,3,4,4,4,1,1,3,5,5,5,5,5,4,4,4,4,1,5,5,5,322,322,2,808,808,-97,8,1,1,0,31,1,1,0,0.6464215,136629,443,11,0,0,2019-11-06 06:45:37,2019-11-06 06:53:00,231,51,162,67,14,48,-99,-99,-99,-99,-99,-99,ZA6838_w12_sA_v6-0-0.dta,12,2.0,die AfD,mit einem Hauptschulabschluss,weiblich,55.0,55+,Einwanderung,36.0,Migration und Integration
